"﻿""type""",title,url,meta,type
video,Graph Representation (Adjacency List),https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-videos-college-training/video/MTM0NA%3D%3D,"Duration: 7 min, 6 sec",video
video,Adjacency List implementation in CPP,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-videos-college-training/video/MTM0Ng%3D%3D,"Duration: 4 min, 35 sec",video
video,Adjacency List implementation in Java,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-videos-college-training/video/MTM0Nw%3D%3D,"Duration: 5 min, 44 sec",video
video,Adjacency Matrix and List Comparison,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-videos-college-training/video/MTM0NQ%3D%3D,"Duration: 6 min, 15 sec",video
video,Breadth First Search,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-videos-college-training/video/OTE3,"Duration: 20 min, 16 sec",video
video,Applications of BFS,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-videos-college-training/video/MTM1NA%3D%3D,"Duration: 3 min, 30 sec",video
video,Depth First Search,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-videos-college-training/video/OTE4,"Duration: 20 min, 7 sec",video
video,Applications of DFS,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-videos-college-training/video/NjA2OA%3D%3D,"Duration: 5 min, 21 sec",video
video,Shortest Path in an Unweighted Graph,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-videos-college-training/video/MTM0OA%3D%3D,"Duration: 6 min, 56 sec",video
video,Detect Cycle in Undirected Graph,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-videos-college-training/video/MTM0OQ%3D%3D,"Duration: 7 min, 14 sec",video
video,Detect Cycle in a Directed Graph (Part 1),https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-videos-college-training/video/OTE5,"Duration: 10 min, 14 sec",video
video,Topological Sorting (Kahn's BFS Based Algortihm),https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-videos-college-training/video/MTM1MQ%3D%3D,"Duration: 12 min, 32 sec",video
video,Detect Cycle in a Directed Graph (Part 2),https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-videos-college-training/video/MTM1MA%3D%3D,"Duration: 4 min, 36 sec",video
video,Topological Sorting (DFS Based Algorithm),https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-videos-college-training/video/MTM1Mg%3D%3D,"Duration: 9 min, 6 sec",video
video,Shortest Path in DAG,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-videos-college-training/video/MTM1Mw%3D%3D,"Duration: 9 min, 42 sec",video
video,Video - Prim's Algorithm/Minimum Spanning Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-videos-college-training/video/Mzgx,"Duration: 9 min, 26 sec",video
video,Implementation of Prim's Algorithm Java,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-videos-college-training/video/MTgzMg%3D%3D,"Duration: 17 min, 17 sec",video
video,Dijkstra's Shortest Path Algorithm,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-videos-college-training/video/OTQw,"Duration: 19 min, 2 sec",video
video,Implementation of Dijkstra's Algorithm C++,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-videos-college-training/video/MTgzNg%3D%3D,"Duration: 11 min, 3 sec",video
video,Implementation of Dijkstra's Algorithm Java,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-videos-college-training/video/MTgzNw%3D%3D,"Duration: 10 min, 6 sec",video
video,Kosaraju's Algorithm Part 1,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-videos-college-training/video/MTgzMA%3D%3D,"Duration: 13 min, 43 sec",video
video,Kosaraju's Algorithm Part 2,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-videos-college-training/video/MTgzMQ%3D%3D,"Duration: 11 min, 2 sec",video
video,Bellman Ford Shortest Path Algorithm,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-videos-college-training/video/MTMyMw%3D%3D,"Duration: 12 min, 51 sec",video
video,Articulation Point,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-videos-college-training/video/OTQy,"Duration: 16 min, 44 sec",video
video,Bridges in Graph,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-videos-college-training/video/OTQz,"Duration: 10 min, 34 sec",video
video,Tarjans Algorithm,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-videos-college-training/video/OTQ0,"Duration: 14 min, 24 sec",video
video,Kruskal's Algorithm,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-videos-college-training/video/MTQxMQ%3D%3D,"Duration: 24 min, 4 sec",video
video,Directed Graph Cycle,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-problems-college-training/problem/detect-cycle-in-a-directed-graph,Accuracy: 27.88%,
video,Articulation Point - II,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-problems-college-training/problem/articulation-point2616,Accuracy: 55.15%,
video,Minimum cost to connect all houses in a city,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-problems-college-training/problem/minimum-cost-to-connect-all-houses-in-a-city,Accuracy: 64.58%,
video,Dijkstra Algorithm,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-problems-college-training/problem/implementing-dijkstra-set-1-adjacency-matrix,Accuracy: 50.83%,
video,Flood fill Algorithm,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-problems-college-training/problem/flood-fill-algorithm1856,Accuracy: 41.11%,
video,Clone an Undirected Graph,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-problems-college-training/problem/clone-graph,Accuracy: 67.49%,
video,Alien Dictionary,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-problems-college-training/problem/alien-dictionary,Accuracy: 47.81%,
article,Introduction to Graphs,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-notes-college-training/article/Njk5NA%3D%3D,Last Updated: 2022-11-22,article
article,Graph Representation,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-notes-college-training/article/Njk5NQ%3D%3D,Last Updated: 2022-11-22,article
article,Adjacency Matrix and List Comparison,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-notes-college-training/article/OTM0MQ%3D%3D,Last Updated: 2023-05-15,article
article,Breadth First Traversal of a Graph,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-notes-college-training/article/ODMwNQ%3D%3D,Last Updated: 2023-02-22,article
article,Applications of BFS,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-notes-college-training/article/Nzk1MA%3D%3D,Last Updated: 2023-02-01,article
article,Depth First Traversal of a Graph,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-notes-college-training/article/ODMwNg%3D%3D,Last Updated: 2023-02-22,article
article,"Applications, Advantages and Disadvantages of DFS",https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-notes-college-training/article/OTYyMw%3D%3D,Last Updated: 2023-05-31,article
article,Shortest path in an Unweighted graph,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-notes-college-training/article/ODMwNw%3D%3D,Last Updated: 2023-02-22,article
article,Detect cycle in Undirected graph,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-notes-college-training/article/ODMwOA%3D%3D,Last Updated: 2023-02-22,article
article,Detect cycle in Undirected graph,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-notes-college-training/article/NzAyMg%3D%3D,Last Updated: 2023-12-03,article
article,Topological Sorting (Kahn's BFS Based Algortihm),https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-notes-college-training/article/ODMwOQ%3D%3D,Last Updated: 2023-02-22,article
article,Detect Cycle in a Directed Graph (Part 2),https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-notes-college-training/article/ODMxMQ%3D%3D,Last Updated: 2023-02-22,article
article,Dijkstra's Algorithm for Shortest Path in a Weighted Graph,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-notes-college-training/article/MjM3MA%3D%3D,Last Updated: 2023-04-21,article
article,Prim's Minimum Spanning Tree Algorithm,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-notes-college-training/article/ODMxMg%3D%3D,Last Updated: 2023-02-23,article
article,Kosaraju's Algorithm | Strongly Connected Components,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-notes-college-training/article/MjYzNA%3D%3D,Last Updated: 2023-12-15,article
article,Number of Strongly Connected Components in an Undirected Graph,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-notes-college-training/article/MjM3NQ%3D%3D,Last Updated: 2022-07-01,article
article,Bellman-Ford Algorithm for Shortest Path,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-notes-college-training/article/ODMxMw%3D%3D,Last Updated: 2023-02-23,article
article,Articulation Points (or Cut Vertices) in a Graph,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-notes-college-training/article/NjQxNA%3D%3D,Last Updated: 2022-10-21,article
article,Bridges in a graph,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-notes-college-training/article/NjQxNQ%3D%3D,Last Updated: 2022-10-21,article
article,Sample Problems on Graphs,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-notes-college-training/article/MjYxMQ%3D%3D,Last Updated: 2022-07-01,article
video,DFS of Graph,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-practice-college-training/problem/depth-first-traversal-for-a-graph,Accuracy: 63.07%,
video,BFS of graph,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-practice-college-training/problem/bfs-traversal-of-graph,Accuracy: 44.09%,
video,Undirected Graph Cycle,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-practice-college-training/problem/detect-cycle-in-an-undirected-graph,Accuracy: 30.13%,
video,Topological Sort,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-practice-college-training/problem/topological-sort,Accuracy: 56.52%,
video,Find the number of islands,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-practice-college-training/problem/find-the-number-of-islands,Accuracy: 42.12%,
video,Longest Increasing Subsequence,https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-problems-college-training/problem/longest-increasing-subsequence-1587115620,Accuracy: 32.8%,
video,Longest Palindrome in a String,https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-problems-college-training/problem/longest-palindrome-in-a-string3411,Accuracy: 23.2%,
video,Edit Distance,https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-problems-college-training/problem/edit-distance3702,Accuracy: 35.14%,
video,Min Cost Climbing Stairs,https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-problems-college-training/problem/min-cost-climbing-stairs,Accuracy: 50.04%,
video,Introduction to DP,https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-videos-college-training/video/MTEyNw%3D%3D,"Duration: 4 min, 46 sec",video
video,Dynamic Programming Memoization,https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-videos-college-training/video/MTEyOA%3D%3D,"Duration: 15 min, 30 sec",video
video,Dynamic Programming Tabulation,https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-videos-college-training/video/MTEyOQ%3D%3D,"Duration: 8 min, 9 sec",video
video,Longest Common Subsequence (Part 1),https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-videos-college-training/video/MTE0NQ%3D%3D,"Duration: 24 min, 24 sec",video
video,Longest Common Subsequence (Part 2),https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-videos-college-training/video/MTE0Ng%3D%3D,"Duration: 9 min, 7 sec",video
video,Variation of LCS,https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-videos-college-training/video/MTE0Mg%3D%3D,"Duration: 13 min, 45 sec",video
video,Coin Change (Naive Recursive Solution),https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-videos-college-training/video/NzU4NA%3D%3D,"Duration: 9 min, 56 sec",video
video,Coin Change (DP Solution),https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-videos-college-training/video/NzU4NQ%3D%3D,"Duration: 9 min, 26 sec",video
video,Edit Distance Problem,https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-videos-college-training/video/MTEzMQ%3D%3D,"Duration: 14 min, 59 sec",video
video,Edit Distance Problem DP solution,https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-videos-college-training/video/MTEzMg%3D%3D,"Duration: 11 min, 15 sec",video
video,Longest Increasing Subsequence Problem,https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-videos-college-training/video/MTEzMw%3D%3D,"Duration: 22 min, 16 sec",video
video,Longest Increasing Subsequence in O(nlogn),https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-videos-college-training/video/Njg2MA%3D%3D,"Duration: 15 min, 34 sec",video
video,Variation of LIS (Part 1),https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-videos-college-training/video/MTE0Mw%3D%3D,"Duration: 13 min, 16 sec",video
video,Variations of LIS (Part 2),https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-videos-college-training/video/MTE0NA%3D%3D,"Duration: 11 min, 50 sec",video
video,Maximum Cuts,https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-videos-college-training/video/MTEzNQ%3D%3D,"Duration: 10 min, 22 sec",video
video,Minimum coins to make a value,https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-videos-college-training/video/MTEzNw%3D%3D,"Duration: 21 min, 50 sec",video
video,Minimum Jumps to reach at end,https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-videos-college-training/video/MTEzOA%3D%3D,"Duration: 17 min, 12 sec",video
video,0-1 knapsack problem,https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-videos-college-training/video/MTEzOQ%3D%3D,"Duration: 14 min, 32 sec",video
video,0-1 knapsack problem DP Solution,https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-videos-college-training/video/MTE0MA%3D%3D,"Duration: 13 min, 43 sec",video
video,Optimal Strategy for a Game,https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-videos-college-training/video/MTE0MQ%3D%3D,"Duration: 27 min, 9 sec",video
video,Egg Dropping Puzzle - Part 1,https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-videos-college-training/video/MTU5NQ%3D%3D,"Duration: 13 min, 9 sec",video
video,Egg Dropping Puzzle - Part 2,https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-videos-college-training/video/MTU5Ng%3D%3D,"Duration: 9 min, 40 sec",video
video,Count BSTs with n keys,https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-videos-college-training/video/MTQ2MQ%3D%3D,"Duration: 13 min, 40 sec",video
video,Maximum sum with no two consecutive,https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-videos-college-training/video/MTQ2Mg%3D%3D,"Duration: 13 min, 36 sec",video
video,Subset Sum Problem (Recursive Solution) (Medium),https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-videos-college-training/video/MTQ2OQ%3D%3D,"Duration: 10 min, 53 sec",video
video,Subset Sum Problem (DP Solution) (Medium),https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-videos-college-training/video/MTQ3Mg%3D%3D,"Duration: 10 min, 55 sec",video
video,Matrix Chain Multiplication,https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-videos-college-training/video/MTgyNw%3D%3D,"Duration: 16 min, 6 sec",video
video,Matrix Chain Multiplication (DP Solution) (Hard),https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-videos-college-training/video/MTgyOA%3D%3D,"Duration: 10 min, 42 sec",video
video,Palindrome Partitioning,https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-videos-college-training/video/MTgzNA%3D%3D,"Duration: 15 min, 52 sec",video
video,Allocate Minimum Pages (Naive Method),https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-videos-college-training/video/MjEyMA%3D%3D,"Duration: 8 min, 54 sec",video
video,Allocate Minimum Pages (DP Solution) (Hard),https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-videos-college-training/video/MjEyNA%3D%3D,"Duration: 10 min, 18 sec",video
article,Introduction to Dynamic Programming,https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-notes-college-training/article/OTkzMg%3D%3D,Last Updated: 2023-06-14,article
article,Properties of a Dynamic Programming Problem,https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-notes-college-training/article/MjM4OA%3D%3D,Last Updated: 2022-07-01,article
article,Overlapping Subproblems Property,https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-notes-college-training/article/MjM4OQ%3D%3D,Last Updated: 2023-02-22,article
article,Optimal Substructure Property,https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-notes-college-training/article/MjM5MA%3D%3D,Last Updated: 2023-12-15,article
article,Solving a Dynamic Programming Problem,https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-notes-college-training/article/MjM5MQ%3D%3D,Last Updated: 2022-07-01,article
article,Tabulation vs Memoization,https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-notes-college-training/article/NzUxNA%3D%3D,Last Updated: 2022-12-26,article
article,Sample Problems on Dynamic Programming,https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-notes-college-training/article/MjYxMg%3D%3D,Last Updated: 2023-12-15,article
article,Longest Common Subsequence (Part 1),https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-notes-college-training/article/NzUxNQ%3D%3D,Last Updated: 2023-12-15,article
article,Longest Common Subsequence (Part 2),https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-notes-college-training/article/NzUxNg%3D%3D,Last Updated: 2023-12-15,article
article,Coin Change,https://www.geeksforgeeks.org/batch/dsa-jiit/track/dp-notes-college-training/article/OTkzNQ%3D%3D,Last Updated: 2023-06-14,article
